Last login: Sun Nov 16 06:33:03 on ttys000
portals@Mac ~ % ps aux
USER               PID  %CPU %MEM      VSZ    RSS   TT  STAT STARTED      TIME COMMAND
portals           1038   0.0  0.1 435322640  17408   ??  Ss    2:48AM   0:10.19 /System/Library/Frameworks/VideoToolbox.
portals           1037   0.0  0.1 436703632  38560   ??  S     2:48AM   0:04.88 /Applications/Firefox.app/Contents/MacOS
portals           1036   0.0  1.5 439434048 500464   ??  S     2:48AM   1:57.17 /Applications/Firefox.app/Contents/MacOS
root              1034   0.0  0.0 435383728   3216   ??  Ss    2:48AM   0:00.01 /System/Library/Frameworks/NetFS.framewo
root              1035   0.0  0.0 435383552   2736   ??  Ss    2:48AM   0:00.01 /System/Library/Frameworks/NetFS.framewo
portals           1033   0.0  0.1 436636224  41168   ??  S     2:48AM   0:00.11 /Applications/Firefox.app/Contents/MacOS
portals           1030   0.0  0.0 436347984   2080   ??  S     2:48AM   0:00.04 /Applications/Firefox.app/Contents/MacOS
portals           1027   0.0  0.0 435382800   3088   ??  Ss    2:48AM   0:00.02 /System/Library/Frameworks/NetFS.framewo
portals           1025   0.0  3.6 450418688 1211472   ??  S     2:48AM  37:54.48 /Applications/Firefox.app/Contents/MacOS
portals           1024   0.0  0.0 435322224   8368   ??  S     2:48AM   0:00.03 /System/Library/PrivateFrameworks/Kerber
portals           1020   0.0  0.0 435386992   9776   ??  Ss    2:47AM   0:00.03 /System/Library/Frameworks/AudioToolbox.
portals           1019   0.0  0.4 435409344 120240   ??  Ss    2:47AM   0:02.54 /System/Library/ExtensionKit/Extensions/
portals           1018   0.0  0.1 435561632  25664   ??  Ss    2:47AM   0:00.10 /System/Library/ExtensionKit/Extensions/
portals           1017   0.0  0.0 435366720  13616   ??  Ss    2:47AM   0:00.13 /System/Library/Frameworks/ExtensionFoun
portals           1014   0.0  0.0 435383632   3568   ??  Ss    2:47AM   0:00.03 /System/Library/Frameworks/NetFS.framewo
portals           1013   0.0  0.0 435383520   3328   ??  Ss    2:47AM   0:00.02 /System/Library/Frameworks/NetFS.framewo
portals           1003   0.0  0.0 435403856  14704   ??  S     2:47AM   0:02.30 /usr/libexec/MTLAssetUpgraderD
portals           1005   0.0  0.1 435373424  19184   ??  S     2:47AM   0:00.71 /System/Library/PrivateFrameworks/Backgr
portals           1004   0.0  0.0 435305200   8256   ??  S     2:47AM   0:00.62 /System/Library/Frameworks/MediaExtensio
portals           1001   0.0  0.0 435383488   3136   ??  Ss    2:47AM   0:00.01 /System/Library/Frameworks/NetFS.framewo
portals           1002   0.0  0.0 435383424   2960   ??  Ss    2:47AM   0:00.01 /System/Library/Frameworks/NetFS.framewo
portals           1000   0.0  0.0 435383488   3168   ??  Ss    2:47AM   0:00.02 /System/Library/Frameworks/NetFS.framewo
portals            994   0.0  0.1 435375648  16784   ??  S     2:47AM   0:00.31 /usr/libexec/fskit_agent
portals            991   0.0  0.0 435366064  16528   ??  Ss    2:47AM   0:00.09 /System/Library/PrivateFrameworks/Xprote
portals            989   0.0  0.0 435383680   3280   ??  Ss    2:47AM   0:00.03 /System/Library/Frameworks/NetFS.framewo
portals            988   0.0  0.1 435372688  21792   ??  Ss    2:47AM   0:00.41 /System/Library/Frameworks/Metal.framewo
portals            974   0.0  0.1 435364496  16880   ??  Ss    2:45AM   0:00.03 /System/Library/Frameworks/Metal.framewo
portals            973   0.0  0.1 435368160  18448   ??  Ss    2:45AM   0:00.05 /System/Library/Frameworks/Metal.framewo
root               972   0.0  0.0 435386384  10016   ??  Ss    2:45AM   0:00.04 /System/Library/Frameworks/AudioToolbox.
portals            970   0.0  0.2 435798000  70992   ??  Ss    2:45AM   0:06.51 /System/Library/CoreServices/Dock.app/Co
portals            968   0.0  0.1 435372864  18400   ??  Ss    2:45AM   0:00.60 /System/Library/Frameworks/Metal.framewo
portals            953   0.0  0.0 435383072   3248   ??  Ss    2:45AM   0:00.02 /System/Library/Frameworks/NetFS.framewo
portals            943   0.0  0.1 435375360  21104   ??  S     2:45AM   0:00.27 /System/Cryptexes/App/usr/libexec/Safari
portals            937   0.0  0.1 435367136  34272   ??  S     2:45AM   0:43.09 /System/Library/PrivateFrameworks/PassKi
portals            936   0.0  0.0 435354928   9408   ??  S     2:45AM   0:00.06 /System/Cryptexes/App/usr/libexec/Safari
portals            929   0.0  0.0 435470080  16112   ??  S     2:44AM   0:00.17 /System/Cryptexes/App/usr/libexec/com.ap
root               927   0.0  0.0 435321344   6800   ??  Ss    2:44AM   0:00.04 /System/Library/PrivateFrameworks/AssetC
portals            920   0.0  0.0 435321232   5184   ??  S     2:42AM   0:00.10 /System/Library/Frameworks/CoreSpotlight
portals            889   0.0  0.0 435338800   5216   ??  S     2:42AM   0:00.04 /Library/Apple/System/Library/CoreServic
portals            887   0.0  0.0 435355600   5824   ??  Ss    2:41AM   0:00.09 /System/Library/PrivateFrameworks/Manage
_accessoryupdater   886   0.0  0.0 435305200   2272   ??  Ss    2:41AM   0:00.05 /System/Library/PrivateFrameworks/UARPAs
root               885   0.0  0.0 435339120   5056   ??  Ss    2:41AM   0:00.03 /Library/Apple/System/Library/CoreServic
portals            884   0.0  0.0 435354544   7216   ??  S     2:41AM   0:00.05 /usr/libexec/metrickitd
root               878   0.0  0.0 435321456   5824   ??  Ss    2:37AM   0:00.04 /usr/libexec/betaenrollmentd
portals            876   0.0  0.0 435355888   8896   ??  S     2:37AM   0:00.05 /usr/libexec/betaenrollmentagent
root               877   0.0  0.0 435322272   8144   ??  Ss    2:37AM   0:00.06 /usr/libexec/ASPCarryLog
portals            874   0.0  0.1 439833152  24992   ??  S     2:37AM   0:00.59 /System/Cryptexes/App/usr/libexec/Authen
portals            872   0.0  0.0 435348112  16736   ??  S     2:37AM   0:00.25 /usr/libexec/filevaultd
root               867   0.0  0.0 435356304   5888   ??  Ss    2:36AM   0:00.04 /usr/libexec/mmaintenanced
portals            866   0.0  0.0 435322032   9088   ??  S     2:36AM   0:00.08 /usr/libexec/feedbackd
portals            853   0.0  0.0 435356256  15680   ??  S     2:36AM   0:00.10 /System/Library/PrivateFrameworks/GeoAna
portals            850   0.0  0.0 435317296   2656   ??  Ss    2:36AM   0:00.01 /System/Library/Frameworks/ColorSync.fra
portals            849   0.0  0.0 435355552   5024   ??  S     2:36AM   0:00.04 /System/Library/Frameworks/ColorSync.fra
portals            848   0.0  0.0 435317648   2736   ??  Ss    2:36AM   0:00.01 /System/Library/Frameworks/ApplicationSe
portals            846   0.0  0.1 439714864  42672   ??  S     2:36AM   0:01.23 /System/Library/PrivateFrameworks/CoreSu
portals            844   0.0  0.1 435364576  17776   ??  Ss    2:36AM   0:00.09 /System/Library/Frameworks/Metal.framewo
portals            845   0.0  0.1 435364576  16976   ??  Ss    2:36AM   0:00.07 /System/Library/Frameworks/Metal.framewo
portals            843   0.0  0.0 435356400  11264   ??  Ss    2:36AM   0:00.06 /System/Library/Frameworks/Speech.framew
portals            842   0.0  0.0 435358208  13456   ??  S     2:36AM   0:01.93 /System/Library/PrivateFrameworks/Synaps
portals            841   0.0  0.1 435357248  19504   ??  S     2:36AM   0:00.73 /System/Library/Frameworks/Translation.f
portals            840   0.0  0.9 440844256 307072   ??  S     2:36AM   0:28.95 /System/Applications/Messages.app/Conten
_nsurlsessiond     834   0.0  0.0 435338704  11792   ??  Ss    2:35AM   0:09.91 /System/Library/PrivateFrameworks/Stream
portals            833   0.0  0.0 435387568  13264   ??  S     2:35AM   0:00.81 /usr/libexec/keyboardservicesd
portals            831   0.0  0.9 436523520 297792   ??  S     2:35AM   1:32.50 /System/Library/Services/AppleSpell.serv
portals            832   0.0  0.2 435471888  60016   ??  S     2:35AM   0:07.92 /usr/libexec/naturallanguaged
root               827   0.0  0.0 435350496   4128   ??  Ss    2:35AM   0:00.03 /usr/libexec/tzd
_neuralengine      815   0.0  0.0 435355920   6000   ??  Ss    2:34AM   0:00.07 /usr/libexec/aneuserd
portals            814   0.0  0.1 435375632  36000   ??  S     2:34AM   0:18.05 /System/Library/PrivateFrameworks/Safari
portals            810   0.0  0.0 435321504   3936   ??  S     2:34AM   0:00.04 /System/Library/Frameworks/MediaAccessib
root               807   0.0  0.0 435330336   2800   ??  Ss    2:34AM   0:00.04 /System/Library/Frameworks/OpenGL.framew
portals            805   0.0  0.0 435359056  13696   ??  S     2:34AM   0:00.37 /System/Library/PrivateFrameworks/WebPri
portals            799   0.0  0.0 435317328   4816   ??  S     2:34AM   0:00.02 /usr/libexec/spindump_agent
root               798   0.0  0.2 435389632  81088   ??  Ss    2:34AM   0:12.46 /usr/sbin/spindump
root               792   0.0  0.1 435358048  18576   ??  Ss    2:34AM   0:00.75 /System/Library/CoreServices/SubmitDiagI
root               793   0.0  0.0 435356272   7696   ??  Ss    2:34AM   0:00.17 /System/Library/PrivateFrameworks/Xprote
portals            791   0.0  0.2 435644496  69776   ??  S     2:34AM   0:01.39 /System/Library/Frameworks/LocalAuthenti
root               790   0.0  0.0 435356480   9520   ??  Ss    2:34AM   0:00.07 /usr/libexec/ospredictiond
root               789   0.0  0.1 435367408  17040   ??  Ss    2:34AM   0:09.91 /usr/libexec/gamepolicyd
portals            786   0.0  0.1 435394528  24144   ??  S     2:34AM   0:00.59 /System/Library/PrivateFrameworks/Intell
portals            782   0.0  0.1 435367168  38800   ??  S     2:34AM   0:21.67 /System/Library/Frameworks/Contacts.fram
portals            779   0.0  0.1 435522304  19984   ??  S     2:34AM   0:00.88 /System/Cryptexes/App/System/Library/Cor
portals            780   0.0  0.1 435365600  26320   ??  S     2:34AM   0:02.69 /System/Library/PrivateFrameworks/DataAc
root               778   0.0  0.0 435301968   3424   ??  Ss    2:34AM   0:00.05 /usr/libexec/online-auth-agent
_rmd               777   0.0  0.0 435306560   3488   ??  Ss    2:33AM   0:00.08 /System/Library/PrivateFrameworks/Remote
_rmd               776   0.0  0.0 435305440   2928   ??  Ss    2:33AM   0:00.08 /System/Library/PrivateFrameworks/Remote
_rmd               775   0.0  0.0 435305248   3552   ??  Ss    2:33AM   0:00.08 /System/Library/PrivateFrameworks/Remote
_rmd               774   0.0  0.0 435306176   4400   ??  Ss    2:33AM   0:00.09 /System/Library/PrivateFrameworks/Remote
_rmd               773   0.0  0.0 435305984   3040   ??  Ss    2:33AM   0:00.08 /System/Library/PrivateFrameworks/Remote
_rmd               772   0.0  0.0 435305696   3040   ??  Ss    2:33AM   0:00.08 /System/Library/PrivateFrameworks/Remote
_rmd               771   0.0  0.0 435304944   3040   ??  Ss    2:33AM   0:00.08 /System/Library/PrivateFrameworks/Remote
_rmd               768   0.0  0.0 435305504   4816   ??  Ss    2:33AM   0:00.09 /System/Library/PrivateFrameworks/Remote
_rmd               767   0.0  0.0 435305904   3056   ??  Ss    2:33AM   0:00.05 /System/Library/PrivateFrameworks/Remote
_rmd               766   0.0  0.0 435321792   4480   ??  S     2:33AM   0:00.98 /usr/sbin/distnoted agent
_rmd               765   0.0  0.0 435305728   3072   ??  Ss    2:33AM   0:00.05 /System/Library/PrivateFrameworks/Remote
portals            763   0.0  0.0 435355424   9472   ??  S     2:33AM   0:00.24 /System/Library/PrivateFrameworks/Device
_rmd               764   0.0  0.0 435357392   7776   ??  Ss    2:33AM   0:00.21 /System/Library/PrivateFrameworks/Remote
portals            760   0.0  0.0 435317216   1888   ??  S     2:33AM   0:00.02 /System/Library/PrivateFrameworks/Mobile
portals            759   0.0  0.0 435356144  11696   ??  S     2:33AM   0:00.16 /usr/libexec/diagnosticextensionsd
portals            758   0.0  0.0 435365696  14800   ??  Ss    2:33AM   0:00.77 /System/Library/Frameworks/ExtensionFoun
portals            757   0.0  0.1 435359248  18432   ??  S     2:33AM   0:00.82 /System/Library/PrivateFrameworks/OnDevi
portals            755   0.0  0.1 435362736  19680   ??  S     2:33AM   0:00.68 /System/Library/Frameworks/ManagedAppDis
root               756   0.0  0.1 435362800  19680   ??  Ss    2:33AM   0:00.63 /System/Library/Frameworks/ManagedAppDis
portals            713   0.0  0.0 435322000   6720   ??  S     2:32AM   0:00.14 /usr/sbin/BTLEServerAgent
portals            711   0.0  0.1 435374960  26304   ??  S     2:32AM   1:16.55 /System/Library/CoreServices/UniversalCo
portals            712   0.0  0.0 435310496   6864   ??  S     2:32AM   0:05.18 /usr/libexec/SidecarRelay
portals            710   0.0  0.0 435355072  14656   ??  Ss    2:32AM   0:00.31 /System/Library/Frameworks/Intents.frame
portals            709   0.0  0.1 435380544  34928   ??  S     2:32AM   0:03.41 /usr/libexec/textunderstandingd
portals            708   0.0  0.1 435368912  30592   ??  S     2:32AM   0:01.87 /System/Library/PrivateFrameworks/NewsDa
portals            706   0.0  0.0 435358464  16320   ??  S     2:32AM   0:00.34 /usr/libexec/adprivacyd
portals            705   0.0  0.1 435358464  18016   ??  S     2:32AM   0:00.32 /System/Library/PrivateFrameworks/Weathe
_assetcache        704   0.0  0.0 435357040   9408   ??  Ss    2:32AM   0:00.16 /System/Library/PrivateFrameworks/AssetC
portals            703   0.0  0.0 435331776  10336   ??  Ss    2:32AM   0:00.04 /System/Library/ExtensionKit/Extensions/
portals            702   0.0  0.1 435366448  22064   ??  Ss    2:32AM   0:00.07 /System/Applications/Messages.app/Conten
portals            701   0.0  0.0 435331088  11184   ??  Ss    2:32AM   0:00.04 /System/Library/ExtensionKit/Extensions/
portals            700   0.0  0.0 435366128  13344   ??  Ss    2:32AM   0:00.07 /System/Volumes/Preboot/Cryptexes/App/Sy
portals            699   0.0  0.0 435331200  10976   ??  Ss    2:32AM   0:00.05 /System/Library/ExtensionKit/Extensions/
portals            698   0.0  0.0 435365744  13248   ??  Ss    2:32AM   0:00.06 /System/Applications/Calendar.app/Conten
portals            697   0.0  0.0 435364368  12128   ??  Ss    2:32AM   0:00.04 /System/Library/ExtensionKit/Extensions/
portals            696   0.0  0.0 435355888   9888   ??  Ss    2:32AM   0:00.05 /System/Library/Frameworks/ExtensionFoun
portals            695   0.0  0.0 435355424   6896   ??  Ss    2:32AM   0:00.09 /System/Library/Frameworks/ExtensionFoun
portals            694   0.0  0.0 435348768  13296   ??  Ss    2:32AM   0:00.10 /System/Library/PrivateFrameworks/SiriAn
portals            692   0.0  0.0 435347776  10640   ??  Ss    2:32AM   0:00.24 /System/Library/PrivateFrameworks/SiriSu
portals            690   0.0  0.2 435449312  51392   ??  S     2:32AM   0:01.76 /System/Library/PrivateFrameworks/SiriIn
portals            691   0.0  0.0 435355040   7504   ??  S     2:32AM   0:00.07 /System/Library/PrivateFrameworks/Lockdo
_fpsd              688   0.0  0.1 435369840  33408   ??  Ss    2:32AM   0:00.54 /System/Library/PrivateFrameworks/CoreFP
_fpsd              687   0.0  0.1 435391328  18160   ??  Ss    2:32AM   0:02.36 /usr/libexec/fairplaydeviceidentityd
portals            686   0.0  0.1 435373616  21696   ??  S     2:32AM   0:00.68 /usr/libexec/promotedcontentd
portals            685   0.0  0.1 435530048  27888   ??  S     2:32AM   0:01.15 /System/Library/PrivateFrameworks/Workfl
root               683   0.0  0.0 435305760   4640   ??  Ss    2:32AM   0:00.04 /System/Library/PrivateFrameworks/AppSto
_installcoordinationd   682   0.0  0.0 435321488   4640   ??  S     2:32AM   0:01.00 /usr/sbin/distnoted agent
root               681   0.0  0.1 435383328  32560   ??  Ss    2:32AM   0:01.54 /System/Library/PrivateFrameworks/Mobile
_installcoordinationd   680   0.0  0.0 435322304  10896   ??  Ss    2:32AM   0:04.24 /System/Library/PrivateFrameworks/Instal
portals            679   0.0  0.1 435349200  31232   ??  Ss    2:32AM   0:02.71 /System/Library/PrivateFrameworks/AppPre
portals            678   0.0  0.2 439930624  64304   ??  S     2:32AM   0:34.57 /System/Library/PrivateFrameworks/AppSto
portals            677   0.0  0.1 435358176  17568   ??  S     2:32AM   0:08.60 /usr/libexec/swcd
root               676   0.0  0.0 435320848   3792   ??  Ss    2:32AM   0:00.03 /System/Library/CoreServices/CrashReport
portals            675   0.0  0.0 435355872   9744   ??  S     2:32AM   0:00.81 /System/Library/PrivateFrameworks/ModelC
portals            673   0.0  0.0 435357824   6928   ??  S     2:32AM   0:00.11 /System/Library/Frameworks/CoreServices.
portals            672   0.0  0.0 435357504   7344   ??  S     2:32AM   0:00.24 /System/Library/Frameworks/ClassKit.fram
portals            671   0.0  0.1 435381360  18320   ??  Ss    2:32AM   0:01.48 /System/Library/PrivateFrameworks/Messag
portals            670   0.0  0.1 435366288  17568   ??  Ss    2:32AM   0:00.54 /System/Library/PrivateFrameworks/IMTran
portals            669   0.0  0.1 435364416  25024   ??  S     2:32AM   0:02.70 /System/Library/PrivateFrameworks/People
portals            668   0.0  0.0 435355440   8864   ??  S     2:32AM   0:00.04 /System/Library/PrivateFrameworks/NewDev
portals            666   0.0  0.0 435322912   6080   ??  Ss    2:32AM   0:00.08 /System/Library/PrivateFrameworks/Messag
portals            665   0.0  0.1 435366944  22720   ??  SN    2:32AM   0:07.47 /System/Library/Frameworks/CoreServices.
portals            664   0.0  0.0 435529872   8976   ??  Ss    2:32AM   0:00.09 /System/Library/PrivateFrameworks/IDSBla
